Type,Mentions,Date,Media,Sentiment,Influencer
rt, teman militan jokowi ahok,12/1/2018 22:57,Twitter,0,@jokoselong (jokoselong)
rt, deklarasi dukung insya allah diumumkan januari,12/1/2018 22:57,Twitter,0,@alvicooll (tuanku alvi haddim)
rt, hasil kerja jokowi mewujudkan penguatan pembangunan infrastruktur,12/1/2018 22:57,Twitter,0,@deevazevanna7 (deeva zevanna)
rt, pilih jokowi,12/1/2018 22:57,Twitter,-1,@AdiahmadAdi5 (Adhi)
rt, hasilnya nyata proyek digarap pemerintahan jokowi proyek mangkrak warisan,12/1/2018 22:57,Twitter,-1,@deevazevanna7 (deeva zevanna)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 22:57,Twitter,0,@rahminova2 (Rahmi Nova)
rt, ruas jalan tol diresmikan jokowi juni dinikmati masyarakat,12/1/2018 22:57,Twitter,0,@deevazevanna7 (deeva zevanna)
reply, tenang cak imin barisan mengawal kiai,12/1/2018 22:57,Twitter,-1,@pakepeci (Sugito)
reply, dah gini indah hojat manusia ya namanya,12/1/2018 22:57,Twitter,0,@AdrianBatmalo (Adrian Batmalo)
rt, yusril dukung jokowi gerindra kebakaran jenggot,12/1/2018 22:57,Twitter,0,@hermina_11 (Hermina Kuswardani)
reply, diksi genderuwo rangkuman sifat politikus,12/1/2018 22:57,Twitter,0,@AndiKur20180654 (Andi Kurniawan)
rt, bangsa jokowi tidak hadir acara bangsa bangsa,12/1/2018 22:57,Twitter,0,@AmirSdj (Mohammad Amir)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 22:57,Twitter,0,@ypalupie (Lu-pee)
rt, kereta purwokerto ketemu pegawai bumn kereta bercerita ere jokowi meter belum rel,12/1/2018 22:57,Twitter,0,@kinhikmat (hikm@t)
rt, bertemu kawan prof yusril ihza mahendra istana bogor siang menjelang salat jumat,12/1/2018 22:57,Twitter,0,@WartoSimatupan2 (WartoSimatupang)
rt, presiden jokowi meresmikan waduk nipah waduk terbesar kabupaten sampang madura jawa timur maret,12/1/2018 22:57,Twitter,0,@deevazevanna7 (deeva zevanna)
reply, ah mah rahasia politikus,12/1/2018 22:57,Twitter,-1,@rullyjoo27 (rully cah ndeso)
rt, hallo milenial berkampanye baik,12/1/2018 22:57,Twitter,0,@MuktiDj1 (Jubir Dungu)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 22:57,Twitter,0,@eriensubandi (ewrien)
rt, habib bahar enggan maaf presiden jokowi,12/1/2018 22:57,Twitter,-1,@seno_92125 (WarNo SWK)
reply,,12/1/2018 22:57,Twitter,0,@pina_abi (RepublikWonge)
rt, peserta reuniakbar212 pendukung pendukung,12/1/2018 22:56,Twitter,0,@Hasansaprudin24 (Hasan saprudin)
rt, prof yusril mengkritik jokowi garangnya main,12/1/2018 22:56,Twitter,0,@roby_wijadja (Roby #2019PrabowoSandi)
rt, ratusan advokat deklarasikan dukungan,12/1/2018 22:56,Twitter,0,@brother_morrow (Hery Situmorang)
reply, proporsionalkah polri alokasi ketimbang tni,12/1/2018 22:56,Twitter,0,@BelaSintia11 (Bela Sintia)
mention, kampanye jokowi tidak dukung,12/1/2018 22:56,Twitter,1,@weningsari321 (Wening)
mention, jokowi membagikan langsung bantuan pembangunan rumah rusak akibat gempa menyerahkan langsung buku tabungan,12/1/2018 22:56,Twitter,-1,@JeremyRyanda (Jeremy Ryanda)
rt, prof yusril mengkritik jokowi garangnya main,12/1/2018 22:56,Twitter,0,@Hardi_satriani (Hardi Muhammad Sood)
reply, usia sehat jokowi kepemimpinan indonesia,12/1/2018 22:56,Twitter,0,@sintajo69731608 (sinta jojo)
mention, memilih jokowi maruf aamiin hukum haram,12/1/2018 22:56,Twitter,1,@AzwanNurzaman (azwan nurzaman)
rt, bertemu kawan prof yusril ihza mahendra istana bogor siang menjelang salat jumat,12/1/2018 22:56,Twitter,0,@VR46SLANK (VR|46 SLANK)
mention, saya heran kubunya probowo,12/1/2018 22:56,Twitter,0,@Ria_Murtiyana (ria murtiyana)
reply, kakek pk anis pahlawan pk anis keturunan orang hebat,12/1/2018 22:56,Twitter,0,@RiccaSarisha (Ricca Sarisha)
reply, hates my marriage was with ex,12/1/2018 22:56,Twitter,-1,@whitecandycandy (Fenny 2)
rt, presiden jokowi resmikan tol bocimi seksi i,12/1/2018 22:56,Twitter,0,@jimonemz (JiMoNem)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 22:56,Twitter,0,@Ziqriarfagmail1 (zal@003)
mention, masyarakat belum perubahan jokowi bersandiwara,12/1/2018 22:56,Twitter,0,@Sisgg2 (Sis @gg)
reply, alhamdulillah yaa mak,12/1/2018 22:56,Twitter,1,@mom_zha (Zahra Koto ||PEPES)
mention, bukti nyata kerja rakyat bangga presidenku jokowi terbaik percepatan kemajuan,12/1/2018 22:56,Twitter,0,@BillyRicardo20 (Billy Ricardo)
rt, anak games aseek,12/1/2018 22:56,Twitter,0,@Femmy_CR (Ã°ÂÂÂJokowi)
rt, kereta purwokerto ketemu pegawai bumn kereta bercerita ere jokowi meter belum rel,12/1/2018 22:56,Twitter,0,@oryjone (harry etanim)
rt, bahar bin smith tolak maaf jokowi,12/1/2018 22:56,Twitter,-1,@Riansiger1 (Riansiger)
reply, setuju jokowi,12/1/2018 22:56,Twitter,-1,@FONY_0207 (Ã°ÂÂÂHappy Christmas Ã°ÂÂÂ)
rt, buka mata,12/1/2018 22:56,Twitter,0,@BiLLRaY_ (BiLLRaY)
rt, iwan fals ngaku netral jaman orba jokowi keliatan tergusur ngaku netral,12/1/2018 22:56,Twitter,-1,@PejuangSubuh08 (Thuthut Rhechonie)
rt, bentar kejang2 juga nyinyir,12/1/2018 22:56,Twitter,0,@poer44767654 (poer)
reply, jokowi periode,12/1/2018 22:56,Twitter,0,@VionaSalsabil16 (Viona Salsabilla)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 22:56,Twitter,0,@teguh_first (eko priyanto)
rt, pilpres enak pakai sangat jokowi aamiin didukung partai koalisi prabowo sandi,12/1/2018 22:56,Twitter,0,@beraniadilhebat (GemahRipahLohJinawi?)
rt, tidak ngerti maksudnya aje sih jokowi,12/1/2018 22:56,Twitter,0,@poisonedyouth66 (FIKY66)
rt, cian udeh pake teks ttp salah,12/1/2018 22:56,Twitter,0,@SChandradini (cai_tehHaneut)
rt, buka mata,12/1/2018 22:56,Twitter,0,@johnbralink (johntan)
reply, pbb berpihak jokowi dikritik yusril sbgi presiden amatir,12/1/2018 22:56,Twitter,0,@eyuah (a_haryadi)
rt, iwan fals pindah lihat posisi jokowi dibawah par iwan bilang netral iwan sangat,12/1/2018 22:56,Twitter,0,@PejuangSubuh08 (Thuthut Rhechonie)
rt, saudaraku,12/1/2018 22:56,Twitter,-1,@vondanko (Monica Tan Vondanco)
rt, jokowi tidak diundang acara prabowo jadi tamu kehormatan menyarankan jokowi tidak,12/1/2018 22:56,Twitter,0,@jodirahman (netizen bgst)
reply, mantap nih daya tarik wisata memikat hati turis,12/1/2018 22:56,Twitter,0,@AmeliaSyasa (Syasa Amelia)
reply, bagus atuh,12/1/2018 22:55,Twitter,1,@Bambang84852654 (Bambang Hadi)
rt, gini saja deh kalau besok reuni tidak ngomong politik pilpres saya kirim kamu juta,12/1/2018 22:55,Twitter,0,@GennaroRamsay (Gennaro R. Hawkes)
rt, mendarat jakarta terimakasih teman2 wadyabala jokowi perth patriot garuda nusantara perth sukses,12/1/2018 22:55,Twitter,1,@andityara (Anditya Restu Aji)
mention, buntut jokowi banci habib bahar dicekal negeri,12/1/2018 22:55,Twitter,-1,@Harian_Jogja (Harian Jogja)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 22:55,Twitter,0,@adhiprtm (Ryan Adhi Pratama)
rt, sptnya,12/1/2018 22:55,Twitter,0,@MohammadKhafid8 (MohammadKhafid.)
mention, pendiri bangsa tercapai era jokowi indonesia menguasai saham,12/1/2018 22:55,Twitter,-1,@HAsriandari (Hilman Asriandari)
reply, salah nutrisi hidupnya comberan sih,12/1/2018 22:55,Twitter,0,@acil_muhyidin (Ã°ÂÂÂ¡Ã°ÂÂÂ¡Achilles)
reply, sawit prestasi terbsik jokowi,12/1/2018 22:55,Twitter,0,@fatrah_med (fatrah)
rt, buka mata,12/1/2018 22:55,Twitter,0,@P3nj3l4j4h (Capres Abadi)
rt, guru profesi mulia diganti mesin secanggih apapun,12/1/2018 22:55,Twitter,0,@Kurniaw6Herlina (Herlinak)
reply,,12/1/2018 22:55,Twitter,0,@syakib_sidqi (Anak Indonesia)
rt, yaa ampuun bertemu jokowi,12/1/2018 22:55,Twitter,0,@vondanko (Monica Tan Vondanco)
mention, tidak ngerti maksudnya aje sih jokowi,12/1/2018 22:55,Twitter,0,@lord_kobra (Morgue Vanguard)
mention, pemimpin baik melahirkan optimisme jokowi sambutan antusias,12/1/2018 22:55,Twitter,0,@tiarafitrinew (Fitri Tiara)
rt, kereta purwokerto ketemu pegawai bumn kereta bercerita ere jokowi meter belum rel,12/1/2018 22:55,Twitter,0,@dongayanto (PAS)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/1/2018 22:55,Twitter,0,@BagsBanney (Bagas D. S.)
rt, buka mata,12/1/2018 22:55,Twitter,0,@vondanko (Monica Tan Vondanco)
rt, prabowo subianto didukung anak cucu jendral sudirman pendiri nu,12/1/2018 22:55,Twitter,0,@zokowiek (Zoko Wiek)
mention, jokowi fans berat novel buku dongeng komik,12/1/2018 22:55,Twitter,0,@ClarintaNesya (nesya clarinta)
rt, ngapain pake undang jokowi kalau undang jokowi ya salah sambung jokowi alumni ugm alumni,12/1/2018 22:55,Twitter,0,@AriKhismianto (Ã°ÂÂÂ2019Damai)
reply, kasian bong sakit hati terus paham ya bong jokowi tidak trpilih aamiin,12/1/2018 22:55,Twitter,-1,@DooctorStrange (Doctor Strange)
reply, tidak saatnyabersatu sahabatselamanya,12/1/2018 22:55,Twitter,0,@RahmanAriif1 (RahmanAriif)
mention, pemimpin baik melahirkan optimisme jokowi sambutan antusias,12/1/2018 22:55,Twitter,0,@selvyhoneybee (Selvi Honey)
reply, memangnya sih pemilik indosat skrg,12/1/2018 22:55,Twitter,0,@Kang_kuncung (Kang_Kuncung)
rt, reuni jokowi diundang prabowo tamu kehormatan,12/1/2018 22:55,Twitter,0,@AminudinAsis (Asis Aminudin)
rt, berharapa jokowi tidak tidak manfaatnya acara seperti begitu,12/1/2018 22:55,Twitter,0,@CiputraIka (Qnoy Amoy)
rt, jokowi dicengin mulu sabar strategi ya kebayang kalau cengan haid jaman harto,12/1/2018 22:55,Twitter,0,@alief6_ (Air mata Hujan)
rt, polling dikit saja,12/1/2018 22:55,Twitter,0,@chaembers (Chaembers sheehan)
reply, ngomongya pas jokowi hina ulama bilang jenggot,12/1/2018 22:55,Twitter,0,@kaprikurt (cari yg PASÃ°ÂÂÂ)
mention, jokowi mengarahkan basarnas bentuk negara hadir disetiap musibah dialami rakyatnya,12/1/2018 22:55,Twitter,-1,@deevazevanna7 (deeva zevanna)
mention,,12/1/2018 22:55,Twitter,-1,@D07181957 (Donald)
mention, gaya jokowi resmikan tol bocimi mangkrak,12/1/2018 22:55,Twitter,0,@kimmy_amali (Kim Amaluddin)
rt, soeharto guru korupsi juru bicara jokowi dipolisikan,12/1/2018 22:55,Twitter,0,@Klvinalvinnata (Klvinalvinnata M.A.)
reply, media intansi resmi sahih media ya bro,12/1/2018 22:55,Twitter,0,@jilujil (MAKE INDONESIA GREAT AGAIN.)
rt, presiden bermunculan sayang tidak,12/1/2018 22:55,Twitter,0,@nurulshanti (Nurul Shantiwardhani)
rt, pencitraan menteri acara sosialisasi dana desa cigombong kab bogor,12/1/2018 22:54,Twitter,-1,@Geulismarya (Geulismaryanasari)
reply, tidak tertarik sama saya tetep pilih emoh,12/1/2018 22:54,Twitter,0,@SeptianKuncoro1 (Septian Kuncoro)
mention, jokowi berhasil mengekspor jagung ribu ton bawang ribu ton,12/1/2018 22:54,Twitter,1,@deevazevanna7 (deeva zevanna)
mention, rayakan persatuan fahri harap hadiri reuni aksi fahri men,12/1/2018 22:54,Twitter,0,@fahrurrozisyak1 (Fahrurrozi Syakal)
reply, jokowi ngecat langit,12/1/2018 22:54,Twitter,-1,@rizayudis (Riza)
mention, saya heran kubunya prabowo,12/1/2018 22:54,Twitter,0,@Ria_Murtiyana (ria murtiyana)
reply, bayar royalty juga karena pencetus beken bhahhaha,12/1/2018 22:54,Twitter,0,@True05858746 (MohammadTrue)
mention, indonesia butuh pemimpin jokowi,12/1/2018 22:54,Twitter,0,@HAsriandari (Hilman Asriandari)
rt, aah fokus hasil kinerjanya de dengerin nyinyiran tetangga terima kasih de,12/1/2018 22:54,Twitter,0,@Mala75735095 (Mala)
mention, jangan kagett,12/1/2018 22:54,Twitter,0,@xline_id (X-line_ID)
reply, tragedi halmahera utara,12/1/2018 22:54,Twitter,0,@pina_abi (RepublikWonge)
rt, buka mata,12/1/2018 22:54,Twitter,0,@pujangga1123 (Pujangga_Ã°ÂÂÂ¨#1Ã°ÂÂÂ¸Ã°ÂÂÂ²Ã°ÂÂÂ¨Ã°ÂÂÂÃ¢ÂÂÃ¢ÂÂÃ¯Â¸Â)
reply, rapat,12/1/2018 22:54,Twitter,0,@Nozzlejr (Nozzle. jr)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 22:54,Twitter,0,@elkharee76 (phobia_cendol)
rt, saudaraku,12/1/2018 22:54,Twitter,-1,@ElieNariee (#01JOKOWIMARUF2019)
rt, bertemu kawan prof yusril ihza mahendra istana bogor siang menjelang salat jumat,12/1/2018 22:54,Twitter,0,@Kelly_Gtr (Kelly Mulya)
rt, prof yusril mengkritik jokowi garangnya main,12/1/2018 22:54,Twitter,0,@Brigade_Diavolo (EL)
rt, salam kyai isu mahalnya pendidikan dokter perspektif isu,12/1/2018 22:54,Twitter,0,@CSuryo (Suryo C)
rt,,12/1/2018 22:54,Twitter,-1,@Darmalik3 (Darmalik)
reply, heleh akun,12/1/2018 22:54,Twitter,0,@panjimunandar04 (panji setiawan)
rt, pencitraan menteri acara sosialisasi dana desa cigombong kab bogor,12/1/2018 22:54,Twitter,-1,@ayudiastira08 (Ayudiastira)
rt, bertemu kawan prof yusril ihza mahendra istana bogor siang menjelang salat jumat,12/1/2018 22:54,Twitter,0,@poer44767654 (poer)
mention, jokowi orang baik memenangkannya sulsel jokowilagi via,12/1/2018 22:54,Twitter,0,@KampanyePolitik (Jokowi Amin)
reply, jangan bikin ilfil lin,12/1/2018 22:54,Twitter,0,@EatSoto (Mecinian Rhapsody)
rt, pasar sandiaga uno tempe setepis atm,12/1/2018 22:54,Twitter,-1,@semiaji_w (Semiaji)
rt, ya allah moga menang hidup era merasakan,12/1/2018 22:54,Twitter,0,@BontotBanten (dont mess with Islam)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 22:54,Twitter,0,@bramastakoe (mas bram)
rt, teman militan jokowi ahok,12/1/2018 22:54,Twitter,0,@ChebonkOke (#SIMSALABONG)
mention, kerja nyata asyik jokowi lagi nih bocimijokowibikinhepi,12/1/2018 22:54,Twitter,1,@SatriaA50569352 (Satria Adi)
rt, bertemu kawan prof yusril ihza mahendra istana bogor siang menjelang salat jumat,12/1/2018 22:54,Twitter,0,@SufyanK63317733 (SufyanKhalid)
rt, presiden jokowi resmikan tol bocimi seksi i,12/1/2018 22:54,Twitter,0,@AriKhismianto (Ã°ÂÂÂ2019Damai)
mention, tantangan jokowi dihadapi pemerintah,12/1/2018 22:54,Twitter,-1,@deevazevanna7 (deeva zevanna)
rt, prof yusril mengkritik jokowi garangnya main,12/1/2018 22:54,Twitter,0,@jiha_yati (hayati_yati)
reply, situ serius kalee santai candaan sayapun dukung jokowi,12/1/2018 22:54,Twitter,0,@haikalh88272010 (haikal haikal)
rt, ya allah merdu suara jokowi menyanyikan lagu jaenudin na ciro,12/1/2018 22:54,Twitter,-1,@2eeeaef6396b481 (Selma S Haolidah)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 22:54,Twitter,0,@AhmadFa33173508 (#2019PrabowoSandi)
rt, kereta purwokerto ketemu pegawai bumn kereta bercerita ere jokowi meter belum rel,12/1/2018 22:54,Twitter,0,@JepitSol (SOL SENDAL JEPIT)
rt, buka mata,12/1/2018 22:54,Twitter,0,@KekeySRiana (DianRianaS)
rt, reuni jokowi diundang prabowo tamu kehormatan,12/1/2018 22:54,Twitter,0,@8ab2cad1a73d4fe (PETERNAK KALAJENGKING)
rt, ya allah moga menang hidup era merasakan,12/1/2018 22:54,Twitter,0,@Abdi_Doank (.)
mention, penjelasan lengkap habib bahar bin smith ceramah jokowi banci,12/1/2018 22:54,Twitter,0,@geloraco (GELORA NEWS)
rt, peserta reuniakbar212 pendukung pendukung,12/1/2018 22:54,Twitter,0,@dudeceren (pinjamanktadanbpkb)
mention, pdip gelar rakornas fokus bahas pemenangan partai,12/1/2018 22:54,Twitter,1,@_RahmatSetyawan (Rahmat Setyawan)
reply, salah menteri teladan semangat membangun desa,12/1/2018 22:54,Twitter,0,@Abisundavanjava (Abisundavanjava)
reply, okee jokowi,12/1/2018 22:54,Twitter,-1,@ApitBrekelle (Apit  Brekelle)
rt, jokowi dicengin mulu sabar strategi ya kebayang kalau cengan haid jaman harto,12/1/2018 22:54,Twitter,0,@AndrSetiawan (Andry)
rt, ngapain pake undang jokowi kalau undang jokowi ya salah sambung jokowi alumni ugm alumni,12/1/2018 22:53,Twitter,0,@ariethebadboy (Arie Ã°ÂÂÂ®Ã°ÂÂÂ©)
rt, ya allah moga menang hidup era merasakan,12/1/2018 22:53,Twitter,0,@fazah97 (fazah)
reply, kangen didemo jangan kabur mulu temui,12/1/2018 22:53,Twitter,0,@gusti_and (AgUsWaNÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ)
rt, presiden jokowi kediaman kamis h abdul halim ali jalan dari m isa bersilaturahmi tokoh agama,12/1/2018 22:53,Twitter,1,@fafahamnalukma1 (fafahamnalukmanazis@gmail.com)
rt, ahok dimusuhi dianggap china keras,12/1/2018 22:53,Twitter,0,@Rizwanto021115 (ANAKE BURUH TANI)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 22:53,Twitter,0,@is_maman (Maman Suparman IS)
reply, semoga apa2 sudah pa tadi siang terealisasi aamiin,12/1/2018 22:53,Twitter,0,@DianaZulfa9 (Diana Zulfa)
rt, iriana suku jawa asli,12/1/2018 22:53,Twitter,0,@AmriTanjung8 (Amri Tanjung)
rt, salahnya dimana besok acara dihadiri kebanyakan pendukung probowo baik pendukung jokowi duduk,12/1/2018 22:53,Twitter,0,@Mustaki89269931 (Mustakimtakim)
rt, kereta purwokerto ketemu pegawai bumn kereta bercerita ere jokowi meter belum rel,12/1/2018 22:53,Twitter,0,@dedihermanto813 (#NKRI#Ã°ÂÂÂ®Ã°ÂÂÂ©Ã¢ÂÂ)
rt, pencitraan menteri acara sosialisasi dana desa cigombong kab bogor,12/1/2018 22:53,Twitter,-1,@Abisundavanjava (Abisundavanjava)
rt, presiden menghadiri puncak peringatan guru nasional hut pgri thn,12/1/2018 22:53,Twitter,0,@dodi_ahmad07 (DodiÃ¢ÂÂ¢)
rt, pasukan masuk monas pasukan guru honorer pasukan ojol lengkap dengan seragamnya goodbye,12/1/2018 22:53,Twitter,0,@AgusArray2 (Agus Array)
mention, video playlist kampanye jokowi tidak dukung media,12/1/2018 22:53,Twitter,0,@weningsari321 (Wening)
reply, jokowi maafin ya ngomong begitu habis ngelem,12/1/2018 22:53,Twitter,0,@BenaBentar (Sang)
mention, video playlist kampanye jokowi tidak dukung media,12/1/2018 22:53,Twitter,0,@weningsari321 (Wening)
reply, ya ganti presiden biarkan jokowi presiden,12/1/2018 22:53,Twitter,0,@AnandaB44818204 (Ananda Bagus)
rt, jokowi tidak faham pembangunan ruas tol jokowi berkelakar,12/1/2018 22:53,Twitter,-1,@fafahamnalukma1 (fafahamnalukmanazis@gmail.com)
rt, kritik topeng tujuan penggerak golput dilingkaran pendukung jokowi tujuan memenangkan,12/1/2018 22:53,Twitter,0,@Kurniaw6Herlina (Herlinak)
rt, part,12/1/2018 22:53,Twitter,-1,@MohammadKhafid8 (MohammadKhafid.)
reply, semoga abri polri solid bersinergi menjaga keamanan negara indonesia baaraka,12/1/2018 22:53,Twitter,0,@FanjiD (Fanji Dwija)
rt, si otak lendir kena azab ni manusia pemerintahan jokowi peralat pancasila pecahbelah,12/1/2018 22:53,Twitter,0,@Namaku_Mei (mei Amoy kecil  Ã¤Â»ÂÃ¥Â¾ÂÃ§Â±Â³Ã¥ÂÂ°kampert sontoloyo)
rt, main twitter tidak tertarik bahas pahami tidak dituduh pki deh,12/1/2018 22:53,Twitter,0,@AbaEmir (Ã¢ÂÂÃ¯Â¸ÂÃ°ÂÂÂ±Ã¢ÂÂÃ¯Â¸Â)
rt, ayoo jokowi maju selesaikan mangkrak kesejahteraan rakyat,12/1/2018 22:53,Twitter,0,@dodi_ahmad07 (DodiÃ¢ÂÂ¢)
rt, kehadiran jokowi disambut antusias warga jokowi menyapa bersalaman warga,12/1/2018 22:53,Twitter,0,@fafahamnalukma1 (fafahamnalukmanazis@gmail.com)
rt, gilss tidak kerennya sih bang,12/1/2018 22:53,Twitter,0,@Valkyreism (King_Gambit)
mention, buka mata,12/1/2018 22:53,Twitter,0,@JajangRidwan19 (Pribumi Kawe)
rt, peresmiannya presiden jokowi didampingi menteri kabinet kerja menteri pekerjaan,12/1/2018 22:53,Twitter,0,@fafahamnalukma1 (fafahamnalukmanazis@gmail.com)
mention, presiden ku keren bangga akutu bocimijokowibikinhepi,12/1/2018 22:53,Twitter,-1,@CAninputri (Cristin Aninputri)
rt, merayakan guru nasional stadion pakansari bogor pagi,12/1/2018 22:53,Twitter,0,@ManaluRedy (redy manalu)
reply, polisi bela kebenaran karena imbalan yth boyolali indonesia,12/1/2018 22:53,Twitter,0,@adistha_farhana (Farhana Adistha)
mention, salut mangkrak jokowi rampungkan resmikan tol bocimi seksi,12/1/2018 22:53,Twitter,1,@re6arrock (Ebsan Regar)
mention,,12/1/2018 22:53,Twitter,0,@D07181957 (Donald)
mention, jokowi meresmikan jalan tol nama tol barunya tol bocimi,12/1/2018 22:53,Twitter,0,@JohanesDeninov (Johanes Deninov)
mention, kurangi pengangguran jokowi fokus pembangunan sdm presiden joko widodo,12/1/2018 22:53,Twitter,0,@AmeliaTurina (Turina Amelia)
reply, tunjukan bahar smith tidak banci menindak bahaya laten ex hti,12/1/2018 22:53,Twitter,0,@HNadjifah (Husnun Nadjifah)
rt, hutang menggila era presiden jokowi rasionya pdb,12/1/2018 22:53,Twitter,-1,@Hasansaprudin24 (Hasan saprudin)
mention, sangat indah mari lengkapi mengabaikan angka jokowi,12/1/2018 22:53,Twitter,0,@FannyAshany (Fanny Ashany)
reply, masuk eko,12/1/2018 22:53,Twitter,-1,@panjimunandar04 (panji setiawan)
reply, menteri jokowi kerenkerenn,12/1/2018 22:53,Twitter,0,@gima_07 (gima)
rt, berdemokrasi haq,12/1/2018 22:53,Twitter,0,@mom_zha (Zahra Koto ||PEPES)
rt, ketiga wanita berpakaian gamis gembira berforo jokowi intaniah lestari yunita,12/1/2018 22:53,Twitter,1,@fafahamnalukma1 (fafahamnalukmanazis@gmail.com)
mention, presiden joko widodo mengakui tidak mudah kepemimpinannya kerja nyata,12/1/2018 22:53,Twitter,-1,@deevazevanna7 (deeva zevanna)
reply, iya,12/1/2018 22:53,Twitter,0,@PandawaHarimau8 (CathunterÃ°ÂÂÂ¯ #FreePalestine)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 22:53,Twitter,0,@bon_nugroho (bandoro)
rt, infrastruktur dibangun jokowi dikenang rakyat indonesia,12/1/2018 22:53,Twitter,0,@dodi_ahmad07 (DodiÃ¢ÂÂ¢)
rt, deklarasi dukung insya allah diumumkan januari,12/1/2018 22:52,Twitter,0,@Brigade_Diavolo (EL)
rt, tidak dukung jokowi menganggap kma intoleran,12/1/2018 22:52,Twitter,0,@natadiningrat99 (Kenhans)
rt, jokowi politik identitas islam moderat indonesia,12/1/2018 22:52,Twitter,0,@trisutrisno682 (Tri Sutrisno)
mention, presiden jokowi mengunjungi pasar mengecek langsung kondisi pasar rakyat komoditas pasar bocimijokowibikinhepi,12/1/2018 22:52,Twitter,1,@Krisnadwipa01 (Krisna)
rt, warga muhammadiyah tulis buku kebohongan jokowi agraria,12/1/2018 22:52,Twitter,0,@Rizal52218446 (R124L)
mention, anak games aseek,12/1/2018 22:52,Twitter,0,@ulinyusron (IG: ulinyusron)
rt, reuniakbar212dimonas kampanye prabowo memakai bendera hti tidak diundang karena bubarin hti,12/1/2018 22:52,Twitter,0,@dodi_ahmad07 (DodiÃ¢ÂÂ¢)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 22:52,Twitter,0,@FahmiHidayati2 (Fahmi Hidayati)
reply, syg belum maksimal pemerataan meluas kualitas jaringan msh suka down tidak stabil,12/1/2018 22:52,Twitter,0,@JIksandar (januar iksandar)
rt,,12/1/2018 22:52,Twitter,0,@aberryria (Ã£ÂÂªÃ£ÂÂ¢Ã£ÂÂ¥Ã¤ÂºÂÃ£ÂÂ¿Ã£ÂÂµÃ£ÂÂª)
mention, jokowi miripnya sma eyang harto suka blusukan mendengarkan aspirasi njawani dan pembangunan,12/1/2018 22:52,Twitter,0,@BayAndiansyah (Bayu Andiansyah)
rt, hina jokowi habib bahar bin smith terancam penjara,12/1/2018 22:52,Twitter,0,@stop_dusta (#abmÃ°ÂÂÂ  #2019GantiPresiden)
rt, pilpres enak pakai sangat jokowi aamiin didukung partai koalisi prabowo sandi,12/1/2018 22:52,Twitter,0,@lharmony331 (lharmony)
mention, desa kuat indonesia hebat jokowimembangundesa,12/1/2018 22:52,Twitter,-1,@Nurali814 (Nur Ali)
rt, presiden joko widodo mengatasi kekurangan tenaga pengajar daerah,12/1/2018 22:52,Twitter,1,@fafahamnalukma1 (fafahamnalukmanazis@gmail.com)
rt, ahok dimusuhi dianggap china keras,12/1/2018 22:52,Twitter,0,@SimamoraRoland (Roland Simamora)
rt, pencitraan menteri acara sosialisasi dana desa cigombong kab bogor,12/1/2018 22:52,Twitter,-1,@gima_07 (gima)
rt, berkaca rententan pemerintahan jokowi kejaksaan agung total menyelamatkan,12/1/2018 22:52,Twitter,-1,@fafahamnalukma1 (fafahamnalukmanazis@gmail.com)
rt, yaa ampuun bertemu jokowi,12/1/2018 22:52,Twitter,0,@realprincetotty (Big Fans of Prince)
rt, jokowi didampingi menteri agraria tata bpn sofyan djalil koordinator staf khusus presiden teten,12/1/2018 22:52,Twitter,1,@fafahamnalukma1 (fafahamnalukmanazis@gmail.com)
rt, ancaman gugatan dilayangkan partai berkarya jurubicara tkn ahmad basarah memancing kemarahan,12/1/2018 22:52,Twitter,0,@Klvinalvinnata (Klvinalvinnata M.A.)
reply, jokowi seriis berantas korupsi dasar otak anjing mikit mutol,12/1/2018 22:52,Twitter,-1,@dev1lito (devilito)
rt, era orba manjakan era jokowi slenthak kelojotan stadium deh,12/1/2018 22:52,Twitter,-1,"@Cuma_Rofiq (SALAM TAUHID TUH BEGINI, BUKAN BEGONO !)"
reply,,12/1/2018 22:52,Twitter,0,@nuansa_fariz (Fariz Nuansa Kharisma)
mention,,12/1/2018 22:52,Twitter,-1,@arifpocel (arif rachman)
